Category,Subcategory,Product Name,Price (TL),Description,Content/Details,Photo URL,Is Active,ID
Biralar,4'LÜ KOVALAR,4 Adet Beck's,1040,Yanında karışık çerez ikramımızdır.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/cd0492dd-41a3-4afd-a96e-04b9032f7538.jpg,True,c4c1ed79-e314-40c4-a462-2b8727e47054
Biralar,4'LÜ KOVALAR,4 Adet Miller 33 CL,1000,Yanında karışık çerez ikramımızdır.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/e312d754-235c-48e7-ab3d-d108e2a0f332.jpg,True,4ebd210a-3cc8-4158-b17c-ebfe515e41dc
Biralar,4'LÜ KOVALAR,4 Adet Efes Malt,1000,Yanında karışık çerez ikramımızdır.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/f512c53b-b1a2-4aa3-b831-7839ac874411.jpg,True,17b2b694-7851-457c-8c50-208670d7b82f
Biralar,4'LÜ KOVALAR,4 Adet +1 Efes Pilsen,1000,Yanında karışık çerez ikramımızdır.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/2c282dc6-b56a-49b3-a9fe-4e42ed89073d.jpg,True,efadea07-64bd-4410-89eb-422939b965d0
Biralar,4'LÜ KOVALAR,4 Adet Corona,1160,Yanında karışık çerez ikramımızdır.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/b60b1b82-3d55-49d9-9ef0-61614238189a.jpg,True,81968e80-feae-4b43-9f50-365bbd66fa20
Biralar,4'LÜ KOVALAR,4 Adet Efes Özel Seri,1040,Yanında karışık çerez ikramımızdır.,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/21775813-4357-41e9-be77-5d5bae0b65b9.jpg,True,2f80512f-ec02-4ddf-934c-24a0da7eb4f6
Biralar,8'Lİ KOVALAR,8 ADET BOMONTİ FİLTRESİZ,2080,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/70d21259-c449-4682-95b6-63c74590228f.jpg,True,594db38b-63ff-44cb-bca9-29c1fadbe9ba
Biralar,8'Lİ KOVALAR,8 ADET BUD 50 CL,2160,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/8c4d7af2-785d-4437-aee9-f21bc515213d.jpg,True,becf1a89-e6fb-4ad4-8728-c72bb3d99788
Biralar,8'Lİ KOVALAR,8 ADET EFES MALT,2000,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/5023077d-02d7-4f2f-b382-af1d39568a22.jpg,True,17240a61-e668-45fa-87fe-1e69bcd55578
Biralar,8'Lİ KOVALAR,8 ADET EFES PİLSEN,2000,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/6cafc404-69b7-41f4-aec9-efb7ec66b55c.jpg,True,aae06791-2bf3-4bda-af4b-87801d608c2c
Biralar,8'Lİ KOVALAR,8 ADET BELFAST,2080,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/cc1a4368-d688-4f14-b77e-cde909603b0d.jpg,True,fc6fad90-030e-4342-a474-30c49844e318
Biralar,8'Lİ KOVALAR,8 ADET EFES ÖZEL SERİ,2080,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/35e54a10-d9a8-4699-b0a3-1491411c1000.jpg,True,3e1e67de-f0a9-4d97-8734-ad9bcb33cda5
Biralar,8'Lİ KOVALAR,8 ADET MİLLER 33 CL,2000,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/1f1f1e1e-d8d1-4cf2-a861-f44f3c988182.jpg,True,0c1e21a8-dd81-413f-b4ba-c9decb9057b1
Biralar,8'Lİ KOVALAR,8 ADET ERDİNGER,2560,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/2dff4c37-2399-4967-a4d6-7fe42381c013.jpg,True,2fb07159-ce19-4240-92a7-bd85eaf8e26d
Biralar,8'Lİ KOVALAR,8 ADET BECK'S,2080,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/1314c07b-ab8a-4d50-bf5c-3d6245cf7066.jpg,True,98b51d04-e5c9-43cf-8878-b42ba3361e4f
Biralar,8'Lİ KOVALAR,8 ADET CORONA,2320,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/0a631355-52f6-478a-b271-322e2dcffd68.jpg,True,929c6541-3fd2-4fc2-b7a0-588c15ce691d
Biralar,8'Lİ KOVALAR,8 ADET HOEGAARDEN,2560,Yanında radyo bira tabağı ikramımızdır.,.,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/e4d1dd4b-3a2f-44bd-9d63-5710525342ef.jpg,True,516ca572-3e28-453a-b7f6-3b1c9b104459
Kampanyalar,19:00'A KADAR,Efes Malt Şişe (50 CL),140,19.00'a kadar,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/4e0d5b8e-ecea-4b2c-ac77-51339c3f74db.jpg,True,c2a04766-c2f7-4387-8f20-972556c939b0
Kampanyalar,19:00'A KADAR,Beck's Fıçı (50 CL),150,19.00'a Kadar,,https://cdn.moomenu.co/tenants/radyo/branchs/gorukle/menu/f17e6438-af1f-46ff-a8b0-deb22b808f23.jpeg,True,3bd30f80-9a96-4e58-a273-8843737f4103
Kampanyalar,19:00'A KADAR,Efes Pilsen Şişe (50CL),140,19.00'a kadar,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/695d0fcc-1512-4e55-a045-1d1e72d96f5c.jpg,True,7f7aa559-d909-440d-a6cc-d0641de3256a
Kampanyalar,19:00'A KADAR,Efes Malt Fıçı (50 CL),130,19.00'a kadar,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/6f3df497-48cd-492b-8800-10da66b4c54e.jpg,True,6712e1f7-c4ce-4963-8966-6f83c793f054
Kampanyalar,19:00'A KADAR,Stella Artois Fıçı (50 CL),150,19.00'a kadar,,https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/0b9c43bd-094a-4607-92a7-74573051d38d/9eb4ece7-20a4-4a93-9922-a2f808a35dc4/inside.webp,True,0b9c43bd-094a-4607-92a7-74573051d38d
Kampanyalar,SHOTLAR,TÜM SHOTLAR,600,5 SHOT 600₺,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/28688a53-5bdb-4062-9ff4-eb96fa6fa920.jpg,True,b03745a6-314b-4293-8f02-6f1e4df0ff7f
Kampanyalar,1+1 KOKTEYL,LONG ISLAND,440,"PAZAR, PAZARTESİ, SALI VE PERŞEMBE GÜNLERİ 1+1 fırsatını kaçırma!","Kola, Gin, Vodka, Rom, Triple Sec, Tekila, Limonun eşsiz birleşimiyle hazırlanan bu kokteyl, güçlü ve ferahlatıcı tadıyla sizi serinletecek.",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/623aaf02-77eb-4239-98a4-c5c5bc35b5bc.jpeg,True,0afaabc3-b828-42fb-bf22-0718c6bb35c8
Kampanyalar,1+1 KOKTEYL,APEROL SPRİTZ,450,"PAZAR, PAZARTESİ, SALI VE PERŞEMBE GÜNLERİ 1+1 fırsatını kaçırma!","Prosecco, Luxardo Aperativo, Sade Soda",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/6e981aec-d1b9-4344-9d0a-961791a49668.jpeg,True,5a9bf0b4-c3e4-4504-bb1a-6de3c990e3fe
Kampanyalar,1+1 KOKTEYL,GREEN SAFARI,480,"PAZAR, PAZARTESİ, SALI VE PERŞEMBE GÜNLERİ 1+1 fırsatını kaçırma!","Botanik gin ve citrus blend’in ferah narenciye karakteri; kuzu kulağının doğal ekşiliğiyle buluşuyor.
Akdeniz salata sosunun aromatik tuzlu dokunuşu ve mürver çiçeğinin floral tatlılığıyla dengelenen, canlı, sofistike ve sıra dışı bir Akdeniz kokteyli.",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/5afe81a8-41a7-496a-a183-b003c88f4f31.jpeg,True,16fef853-a15f-4f66-8f56-a6e1b25fbcea
Kampanyalar,1+1 KOKTEYL,MATADOR,430,"PAZAR, PAZARTESİ, SALI VE PERŞEMBE GÜNLERİ 1+1 fırsatını kaçırma!","Vodka'nın zarafeti, ev yapımı şeftali şurubunun kadifemsi tatlılığıyla buluşuyor. Portakal suyunun canlılığı ve lime’ın keskin sitrik dokunuşu, bu içkiyi hem serinletici hem de enerjik kılıyor. Yumuşak ama capcanlı bir içim, günün her anına yakışır.",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/00128d10-efed-43ca-8bd1-6dea58d18d64.jpeg,True,d158bc94-8a38-40a2-afde-0ba22660bab7
Kampanyalar,1+1 KOKTEYL,CUBA LIBRE,440,"PAZAR, PAZARTESİ, SALI VE PERŞEMBE GÜNLERİ 1+1 fırsatını kaçırma!","Küba’nın özgürlük sloganından adını alan Cuba Libre, rom’un sıcak karakteri, kolanın yumuşak dokusu ve lime’ın canlı dokunuşuyla ikonik bir klasik olarak öne çıkar.",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/ea744fb7-011c-4a9c-acb7-85f6ac76826f/d8cc7127-7fec-4f2f-8686-1885395680df/inside.webp,True,ea744fb7-011c-4a9c-acb7-85f6ac76826f
Kampanyalar,1+1 KOKTEYL,SLAYY!!,420,"PAZAR, PAZARTESİ, SALI VE PERŞEMBE GÜNLERİ 1+1 fırsatını kaçırma!","eşil Elmalı Vodka’nın enerjisi, taze elmanın doğallığıyla birleşiyor. Limon suyunun ekşi dokunuşu ise bu ferahlığı adeta tamamlıyor. Hafif, keskin ve uyandırıcı bir tat. Özellikle sıcak günlerin en serin kaçamağı",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/452dd9d7-749b-4426-8cc0-2632ef173b9c/6690d865-4489-42a6-bd7f-eaf5426a9331/inside.webp,True,452dd9d7-749b-4426-8cc0-2632ef173b9c
Kampanyalar,1+1 KOKTEYL,SORREL,480,"PAZAR, PAZARTESİ, SALI VE PERŞEMBE GÜNLERİ 1+1 fırsatını kaçırma!","Taze kuzu kulağının hafif baharatsı ve doğal tazeliği, tekila ve portakal likörünün zengin aromalarıyla mükemmel bir denge oluşturuyor. Limon suyunun ekşiliği ise bu kokteyle ferahlatıcı bir son dokunuş katıyor",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/1ea101b3-353c-4814-8299-285d577a2098/5c318aa0-7a7a-406d-8b3f-3cc498f1b5d1/inside.webp,True,1ea101b3-353c-4814-8299-285d577a2098
Kokteyller,GİN KOKTEYLLER,BEEFEATER GİN TONİC,460,,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/6a9e649a-76a0-4785-b398-249fafcb72ee.jpg,True,3bac867c-3ac3-44a4-bd60-791232268a01
Kokteyller,GİN KOKTEYLLER,BEEFEATER GİN FİZZ,470,,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/a2250352-95ed-4d3f-b015-8dc6cf7a53b0.jpg,True,167c925a-31d1-45ec-b750-ad0fed388bdc
Kokteyller,GİN KOKTEYLLER,STIRLING GIN TONİC,380,,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/2a0d279b-1d21-476e-852c-58ebf6b52cc0.jpg,True,71dcaeea-9613-4efb-9e21-d9af572156a8
Kokteyller,GİN KOKTEYLLER,STIRLING GİN SODA,390,,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/457c7c29-7d32-49ed-9af6-766748e0098d.jpg,True,65cfd394-b28c-489b-9299-4b1d6f30a13c
Kokteyller,GİN KOKTEYLLER,BEEFEATER GİN SODA,470,,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/7dc5653c-4b72-4a30-9d5d-d9aa1646edc4.jpg,True,f8bf73ca-1d0b-412b-9ed4-1b01b64e034b
Kokteyller,GİN KOKTEYLLER,STİRLİNG GİN FİZZ,390,,,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/5864497f-b444-45b4-ab4d-934371891001.jpg,True,0d4e4c82-17b6-46e5-8ab4-86f30e99dbef
Kokteyller,İMZA KOKTEYLLER,PINEAPPLE KISS,440,"Vodka, Taze Ananas ve Ev Yapımı Nar Sosunun eşsiz uyumuyla hazırlanan Pineapple Kiss, Tropik Bir Tat Deneyimi sunar. PAZAR, PAZARTESİ, SALI GÜNLERİ TÜM KOKTEYLLERDE 1+1 fırsatını kaçırma!",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/91a8f8ae-f9ff-4755-bd3c-3ad26d942656.jpg,True,55e35587-bdc6-4da5-82b6-d77fb1bd130a
Kokteyller,İMZA KOKTEYLLER,BLAZE,480,"Botanik gin ve Safari’nin meyvemsi gövdesine, sweet chili’nin ateşli acısı eşlik ediyor. Elma suyunun yumuşak tatlılığıyla dengelenen; meyvemsi, baharatlı ve net acılı bir karışım. PAZAR, PAZARTESİ, SALI GÜNLERİ TÜM KOKTEYLLERDE 1+1 fırsatını kaçırma!",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/991acff9-b6f1-48d3-9a66-cbffe6b2532d.jpg,True,fb46dd8c-6a9b-452e-8c4f-85f4adeb3eea
Kokteyller,İMZA KOKTEYLLER,ACI BADEM,460,Amaretto’nun sıcak badem ve hafif vanilya tonları; canlı turunç dokunuşlarıyla birleşerek pürüzsüz ve dengeli bir içim sunar.,"Amaretto, Limon Suyu, Şeker",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/7aacab4d-5e6a-4f75-847e-ed13827c7c73.jpg,True,ee3574f7-f370-4339-93cc-941e2a6f1368
Kokteyller,İMZA KOKTEYLLER,CACİKİ,440,"Anadolu’nun cacığını alıp bambaşka bir boyuta taşıyan bu kokteyl, tanıdık bir lezzetin modern, cesur bir yorumu. PAZAR, PAZARTESİ, SALI GÜNLERİ TÜM KOKTEYLLERDE 1+1 fırsatını kaçırma!","Yoğurt Likörü, Rom, Triple Sour, Taze Fesleğen ve Salatalık.",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/db1835b7-7656-4c10-842a-348149624071.jpg,True,1958c179-087b-4e71-b083-80da35599a15
Kokteyller,İMZA KOKTEYLLER,SANGRIA,270,"Beyaz Şarap, Safari, Şeftali likörü, Gin ve Elma Suyunun mükemmel uyumuyla hazırlanan Sangria, Taze Yeşil Elma, Ananas, Çilek ve Portakal Parçaları ile her yudumda Meyve Bahçelerinin Taze Aromasını sunuyor.","Beyaz Şarap, Safari, Şeftali likörü, Gin, Yeşil Elma Suyu, Taze Çilek, Taze Ananas, Taze Yeşil Elma, Taze Portakal",https://cdn.moomenu.co/tenants/radyo/branchs/gorukle/menu/f17e6438-af1f-46ff-a8b0-deb22b808f23.jpeg,True,131f134e-b587-4889-b0aa-c59fbb4811a6
Kokteyller,İMZA KOKTEYLLER,VERRY BERRY,440,"Vanilya Vodka, Tatlı-Ekşi Sos, Frambuaz, Böğürtlen ve Çileğin eşsiz uyumuyla hazırlanan Verry Berry, Taze ve Canlı bir tat sunar.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/53e6b191-f9a9-4e35-bb57-788a3b80814e.jpg,True,bb71f471-cd21-4122-bad7-c1cbf213df8a
Kokteyller,İMZA KOKTEYLLER,OLIVE OIL SOUR,440,"Zeytinyağıyla zarifçe yumuşatılmış rom, portakal ve limonun ferah uyumuyla modern ve sıra dışı bir sour deneyimi sunuyor. PAZAR, PAZARTESİ, SALI GÜNLERİ TÜM KOKTEYLLERDE 1+1 fırsatını kaçırma!","Zeytinyağ ile infüze edilmiş Rum, Portakal Suyu, Limon Suyu,",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/c43d8d1f-2184-4062-a847-06a2c8f39fa0.jpg,True,dc894897-a2fd-4c89-b2a5-2a9c8acfecf2
Kokteyller,İMZA KOKTEYLLER,SLAYY!!,420,"Yeşil Elmalı Vodka’nın enerjisi, taze elmanın doğallığıyla birleşiyor. Limon suyunun ekşi dokunuşu ise bu ferahlığı adeta tamamlıyor. Hafif, keskin ve uyandırıcı bir tat. Özellikle sıcak günlerin en serin kaçamağı. PAZAR, PAZARTESİ, SALI GÜNLERİ TÜM KOKTEYLLERDE 1+1 fırsatını kaçırma!","Yeşil Elmalı Vodka, Taze Yeşil Elma, Limon Suyu",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/6874a8b7-aa66-4505-a511-db224f91ce4c.jpg,True,7bfc258c-478e-48b8-bd26-40b4610379f9
Kokteyller,İMZA KOKTEYLLER,GREEN SAFARI,480,"Stirling Gin ve taze narenciyelerin üzerine çiçeksi mürver dokunuşu. Hafif tatlı, ferah ve dengeli. PAZAR, PAZARTESİ, SALI GÜNLERİ TÜM KOKTEYLLERDE 1+1 fırsatını kaçırma!","Botanik gin ve citrus blend’in ferah narenciye karakteri; kuzu kulağının doğal ekşiliğiyle buluşuyor. Akdeniz salata sosunun aromatik tuzlu dokunuşu ve mürver çiçeğinin floral tatlılığıyla dengelenen, canlı, sofistike ve sıra dışı bir Akdeniz kokteyli.",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/c9a8b775-3cf5-4d3f-9ee7-aef2268881a7.jpg,True,80264ee7-23ba-43ef-a0c7-b914df69a7e4
Kokteyller,İMZA KOKTEYLLER,AŞKO KUŞKO,460,"Vanilyalı vodka’nın yumuşaklığıyla açılan bu kokteyl, yeşil elmalı vodka ve şeftali likörüyle tatlı bir denge yakalıyor. Kızılcık suyunun hafif ekşiliği ve limonun ferahlatıcı etkisi, taze çilekle birleşerek damakta katman katman bir lezzet bırakıyor.PAZAR, PAZARTESİ, SALI GÜNLERİ TÜM KOKTEYLLERDE 1+1 fırsatını kaçırma!","Vanilyalı Votka, Yeşil Elmalı Vodka, Şeftali Likörü ,Kızılcık Suyu,Limon Suyu, Şeker Şurubu, Taze Çilek, Taze Yeşil Elma",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/29dff219-485c-49bd-a8cb-efb230903cd9.jpg,True,21ccf44b-532e-4876-b332-aa42798837d5
Kokteyller,İMZA KOKTEYLLER,MATADOR,430,"Vodka'nın zarafeti, ev yapımı şeftali şurubunun kadifemsi tatlılığıyla buluşuyor. Portakal suyunun canlılığı ve lime’ın keskin sitrik dokunuşu, bu içkiyi hem serinletici hem de enerjik kılıyor. Yumuşak ama capcanlı bir içim, günün her anına yakışır.","Vodka, Lime ve Ev Yapımı Şeftali Sosu",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/f1445008-3928-428b-a536-2b6f573c3d1f.jpg,True,3238176b-1dd3-41d5-8b18-dc5aa32a3308
Kokteyller,İMZA KOKTEYLLER,Spiced Bay,460,"Spiced rom’un sıcak baharat notaları; aperativo’nun hafif aromatik dokunuşu, ananas ve portakal suyunun tropikal canlılığı ve nar sosunun tatlı dengesiyle birleşiyor.","Spiced Rom, Aperativo, Ananas Suyu, Portakal Suyu, Ev Yapımı Nar Sosu",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/9edce76d-0097-4393-b816-6d58698cd9ba/63dcd421-bcc3-424c-9e43-7b94469f075a/inside.webp,True,9edce76d-0097-4393-b816-6d58698cd9ba
Kokteyller,İMZA KOKTEYLLER,DOLCERA,460,"Tiramisu’nun tatlı cazibesi, yoğurt likörünün yumuşak dokusu ve sweet & sour’un canlı dokunuşu bir araya geldi; ortaya serin, farklı ve bağımlılık yaratan bir frozen çıktı.","Tiramisu Likörü, Yoğurt Likörü, Sweet&Sour Mix",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/65361ebc-c834-4ae8-9ff0-18b1f29d94bc/83d29132-c249-4331-aee9-104f00db3f0a/inside.webp,True,65361ebc-c834-4ae8-9ff0-18b1f29d94bc
Kokteyller,İMZA KOKTEYLLER,Cranky,460,"Shanky’s Whip’in vanilya, karamel ve hafif kahve notaları; kızılcık ve portakal suyunun canlı meyve aromaları, nar şurubunun tatlı dokunuşuyla birleşerek dengeli ve akıcı bir içim sunar.","Shanky's Whip, Kızılcık Suyu, Portakal Suyu, Ev Yapımı Nar Sosu",https://cdn.moomenu.co/moomenu/media/MENU_ITEM_PHOTO/MENU_ITEM/277c67d0-37bd-4d49-9425-a0fcb9ad42e6/1f942757-d8df-49f6-b3e9-f6f3eaa2e444/inside.webp,True,277c67d0-37bd-4d49-9425-a0fcb9ad42e6
Kokteyller,İMZA KOKTEYLLER,GIN BASIL SMASH,440,"Taze fesleğenin doğal, hafif baharatlı aroması, ginin botanik notalarıyla birleşiyor. Limon suyunun ekşiliği ise kokteyle tazelik katıyor, her yudumda doğal bir ferahlatıcı etki bırakıyor. PAZAR, PAZARTESİ, SALI GÜNLERİ TÜM KOKTEYLLERDE 1+1 fırsatını kaçırma!","London Dry Gin,Taze Fesleğen,Lime,Şeker,Limon,Sade Soda",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/96bb2635-03a4-487c-828b-7c7bad719be7.jpg,True,1db30ead-b325-4aaf-8f4a-38d78ae0795c
Kokteyller,İMZA KOKTEYLLER,SORREL,480,"Taze kuzu kulağının hafif baharatsı ve doğal tazeliği, tekila ve portakal likörünün zengin aromalarıyla mükemmel bir denge oluşturuyor. Limon suyunun ekşiliği ise bu kokteyle ferahlatıcı bir son dokunuş katıyor PAZAR, PAZARTESİ, SALI GÜNLERİ TÜM KOKTEYLLERDE 1+1 fırsatını kaçırma!","Taze Kuzu Kulağı,Tekila,Triple Sec",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/5e30be87-efbf-4487-a2c3-d2939567299b.jpg,True,7604e099-60c5-403f-9a2f-05fa30802022
Kokteyller,EVRENSEL KOKTEYLLER,NEGRONI,420,"London Dry Gin, Garrone Rosso ve Campari'nin klasik uyumuyla hazırlanan Negroni, sofistike ve cesur bir tat sunuyor.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/966623fb-5406-4924-9445-3208004deb89.jpg,True,d236f3b9-ad21-435d-9030-b2ac88c3442a
Kokteyller,EVRENSEL KOKTEYLLER,APEROL SPRİTZ,450,"İtalya’dan dünyaya yayılan, ferahlığın ve zarafetin simgesi ikonik kokteyl.","Prosecco, Luxardo Aperativo, Sade Soda",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/3cd75f32-9112-44f9-bb29-67275b0878d4.jpg,True,fc9b0df8-4c1e-41d7-98e0-4c6853a7d1ce
Kokteyller,EVRENSEL KOKTEYLLER,MARGARITA KLASİK,450,"Tekila, Lime ve Triple Sec'in mükemmel uyumuyla hazırlanan bu klasik kokteyl, ferahlatıcı ve canlandırıcı lezzetiyle sizi Meksika sahillerine götürecek.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/727f8672-796e-4331-8ed5-56cab62ce2b9.jpg,True,88a94ea5-cd91-476d-8437-629b18a5e475
Kokteyller,EVRENSEL KOKTEYLLER,MOJİTO KLASİK,430,"Taze Nane, Lime ve Rom'un mükemmel uyumuyla hazırlanan Mojito, sizi Karayiplerin ferahlatıcı esintisine götürecek.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/b1c2b5ab-55e2-4b85-9b94-439b3fe28deb.jpg,True,a10c4f50-e7ef-40fc-8bff-fe69cb25e84e
Kokteyller,EVRENSEL KOKTEYLLER,ESPRESSO MARTINI,420,"Taze Espresso,Vodka ve Kahlua'nın muhteşem uyumuyla hazırlanan Espresso Martini, enerji ve keyfi bir arada sunuyor.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/3fc45fa1-6038-48b6-88be-8c807975bc47.jpg,True,b5b47e0e-3ec2-4cf0-9811-073a79bac46b
Kokteyller,EVRENSEL KOKTEYLLER,MOJITO ÇİLEK,440,"Rom, Taze Çilek, Nane ve Lime ile hazırlanan bu ferahlatıcı kokteyl, yaz akşamlarınızın vazgeçilmezi olacak.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/bd75adfe-d4f0-48c5-9da4-268e0d3de485.jpg,True,40c67ca2-eb95-4e22-aa4e-7e2b15c9e266
Kokteyller,EVRENSEL KOKTEYLLER,MARGARİTA ÇİLEK,450,"Çilekli yaz serinliği! Margarita'nın lime ve tekila klasiği, bu kez çilekle dans ediyor. Ferah, neşeli ve tehlikeli lezzetli.","Tekila, Triple Sec, Çilek, Lime.",https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/58cd1aed-34f8-4d4f-a415-593d79149f90.jpg,True,d64d141f-65d2-4f10-8381-ec0a503a3e1b
Kokteyller,EVRENSEL KOKTEYLLER,SEX ON THE BEACH,430,"Vodka, Şeftali likörü, Portakal ve Ev Yapımı Nar Sosu ile hazırlanan Sex on the Beach, tropikal bir kaçış sunuyor.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/fea59d29-2d2e-413f-8e60-bb6e646c8607.jpg,True,b089241a-f553-4df2-aabf-25b1d0851082
Kokteyller,EVRENSEL KOKTEYLLER,COSMOPOLITAN,450,"Limon Aromalı Vodka, Triple Sec ve Taze Kızılcık ile hazırlanan Cosmopolitan, şehirli zarafeti ve tazeliği bardağınıza getiriyor.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/13185d92-13c0-4f55-b03e-cb314de41ec3.jpg,True,5ee132a8-1631-4ef3-a444-627ddc9896f6
Kokteyller,EVRENSEL KOKTEYLLER,MOJITO ELMA,420,"Yeşil Elmalı Vodka, Taze Yeşil Elma, Lime ve Nane ile hazırlanan Mojito Elma, ferahlatıcı ve canlandırıcı bir lezzet sunuyor.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/4c7632e4-681d-4c01-b7cd-60de4550ea00.jpg,True,9721f78a-6239-40dc-a620-8dcfcc6ae8f1
Kokteyller,EVRENSEL KOKTEYLLER,LONG ISLAND,440,"Kola, Gin, Vodka, Rom, Triple Sec, Tekila, Limonun eşsiz birleşimiyle hazırlanan bu kokteyl, güçlü ve ferahlatıcı tadıyla sizi serinletecek.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/cc558e02-caa4-4a60-9011-a2f6fc5dc556.jpg,True,5a764455-1259-4618-92df-a03271e75679
Kokteyller,EVRENSEL KOKTEYLLER,ORGASM,440,"Vodka, Kahlua, Krema Likörü, Süt ve Tarçın ile hazırlanan bu kokteyl, yumuşak ve kremsi tadıyla sizi mest edecek.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/eae8d2d5-463e-40f8-8c16-78fad651c8be.jpg,True,a421cdc7-8286-4024-9c98-933f58742c67
Kokteyller,EVRENSEL KOKTEYLLER,WHISKEY SOUR,440,"Bourbon Viski, Limon, Yumurta ve Şekerin mükemmel uyumuyla hazırlanan bu kokteyl, tatlı ve ekşi lezzetlerin dengesiyle sizi büyüleyecek.",,https://cdn.moomenu.co/tenants/radyo/branchs/gastro/menu/b2d78731-7f83-4e28-ba5e-197ac31d09e4.jpg,True,51756053-8961-44e2-9a3d-6c09ea52a2c1
